road,model_type,name,lat,lon,length,condition,start_km,end_km,id
N1,link,"Cox,s Bazar 87 km,Chokaria 27 km",21.9829716,92.0817771,101.74999999998136,,305.53825,305.64,1001380
N1,link,Bridge start,21.9811104,92.0800271,25.000000000034106,,305.64,305.665,1001381
N1,link,Bridge end,21.9810549,92.0799438,119.64999999997872,,305.665,305.78465,1001382
N1,bridge,HATIAR PULL BOX CULVERT,21.9804623633858,92.0788716271653,18.7,A,305.78465,305.80334999999997,1001383
N1,link,Bridge end,21.9810549,92.0799438,115.65000000001646,,305.80334999999997,305.919,1001384
N1,link,Box culvert,21.9798882,92.0778327,218.25000000001182,,305.919,306.13725,1001385
N1,bridge,SHIX DAR PARA BOX CULVERT,21.979298574269,92.0758492263157,3.5,A,306.13725,306.14075,1001386
N1,link,Box culvert,21.9798882,92.0778327,120.24999999999864,,306.14075,306.261,1001387
N1,link,Box culvert,21.9789716,92.0747493,132.99999999998136,,306.261,306.394,1001388
N1,link,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,833.7499999999523,,306.394,307.22774999999996,1001389
N1,bridge,MUSKAMPANI PARA BOX CULVERT,21.9738684029498,92.0683204789577,2.5,A,307.22774999999996,307.23025,1001390
N1,link,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,180.7499999999891,,307.23025,307.411,1001391
N1,link,"Cox,s Bazar 83 km,Chokaria 25 km",21.9729438,92.0670827,170.99999999999227,,307.411,307.582,1001392
N1,link,Road to Banskhali (R171),21.9720827,92.0657222,398.25000000001864,,307.582,307.98025,1001393
N1,bridge,AODU NAGOR (2) BOX CULVERT,21.9689581196808,92.0641501117021,1.5,A,307.98025,307.98175,1001394
N1,link,Road to Banskhali (R171),21.9720827,92.0657222,164.2500000000382,,307.98175,308.146,1001395
N1,link,Box culvert,21.967666,92.0635,264.99999999998636,,308.146,308.411,1001396
N1,link,Km post missing,21.9654167,92.0625556,229.80000000001155,,308.411,308.6408,1001397
N1,bridge,Rataykul Bridge,21.9622138572549,92.0633168764705,22.4,A,308.6408,308.66319999999996,1001398
N1,bridge,RATAR KUL- SONTI BRIDGE,21.9622138572549,92.0633168764705,22.4,A,308.6408,308.66319999999996,1001399
N1,link,Km post missing,21.9654167,92.0625556,2.800000000036107,,308.66319999999996,308.666,1001400
N1,link,Bridge start,21.9620278,92.0633611,21.000000000015007,,308.666,308.687,1001401
N1,link,Bridge end,21.9618611,92.0634444,346.9000000000051,,308.687,309.0339,1001402
N1,bridge,BONPUKR PARA BOX CULVERT,21.9592401112903,92.0652791298387,8.2,A,309.0339,309.0421,1001403
N1,link,Bridge end,21.9618611,92.0634444,16.90000000002101,,309.0421,309.059,1001404
N1,link,Box culvert,21.9590833,92.0653889,294.4999999999709,,309.059,309.3535,1001405
N1,bridge,BON PUKUL PARA BOX CULVERT,21.9580321636363,92.0663932818182,3.0,A,309.3535,309.35650000000004,1001406
N1,link,Box culvert,21.9590833,92.0653889,54.4999999999618,,309.35650000000004,309.411,1001407
N1,link,Km post missing,21.9578333,92.0665833,84.99999999997954,,309.411,309.496,1001408
N1,link,Box culvert,21.9569167,92.0673327,463.80000000004884,,309.496,309.95980000000003,1001409
N1,bridge,SANTI RCC GIDER BRIDGE,21.9520795406909,92.0678138084453,22.4,A,309.95980000000003,309.9822,1001410
N1,bridge,Santi Bridge,21.9520795406909,92.0678138084453,22.3,B,309.95985,309.98215,1001411
N1,link,Box culvert,21.9569167,92.0673327,34.80000000001837,,309.9822,310.017,1001412
N1,link,Bridge start,21.9516111,92.0678604,21.000000000015007,,310.017,310.038,1001413
N1,link,Bridge end,21.9514444,92.0678604,302.99999999999727,,310.038,310.341,1001414
N1,link,Info.Missing,21.9489441,92.0675271,381.3000000000102,,310.341,310.7223,1001415
N1,bridge,SANTI BOX CULVERT,21.9453993720173,92.0669286609544,1.4,A,310.7223,310.7237,1001416
N1,link,Info.Missing,21.9489441,92.0675271,78.30000000001291,,310.7237,310.802,1001417
N1,link,Box culvert,21.9446663,92.0668049,538.9999999999873,,310.802,311.341,1001418
N1,link,Km post missing,21.940583,92.0643889,542.7500000000123,,311.341,311.88375,1001419
N1,bridge,BRICK FIELD BOX CULVERT,21.9360290154471,92.0625427235772,4.5,A,311.88375,311.88825,1001420
N1,link,Km post missing,21.940583,92.0643889,67.74999999998954,,311.88825,311.956,1001421
N1,link,Box culvert,21.9354441,92.0623056,177.34999999993306,,311.956,312.13334999999995,1001422
N1,bridge,BACK FILD BOX CULVERT,21.9339454415019,92.0616661541501,9.3,A,312.13334999999995,312.14265,1001423
N1,link,Box culvert,21.9354441,92.0623056,66.34999999999991,,312.14265,312.209,1001424
N1,link,Box culvert,21.9333608,92.0614167,142.74999999997817,,312.209,312.35175,1001425
N1,bridge,AZIZNAGOR FOREST BOX CULVERT,21.9323086726114,92.0608009579617,4.5,A,312.35175,312.35625,1001426
N1,link,Box culvert,21.9333608,92.0614167,9.749999999996817,,312.35625,312.366,1001427
N1,link,"Cox,s Bazar 78 km",21.9322216,92.06075,78.00000000003138,,312.366,312.444,1001428
N1,link,Box culvert,21.931666,92.0603611,162.64999999998508,,312.444,312.60665,1001429
N1,bridge,AZIZ NOGOR FOREST BOX CULVERT,21.93038125,92.0596840375,4.7,A,312.60665,312.61134999999996,1001430
N1,link,Box culvert,21.931666,92.0603611,96.65000000006785,,312.61134999999996,312.708,1001431
N1,link,Box culvert,21.9296104,92.0592778,672.999999999945,,312.708,313.381,1001432
N1,link,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",21.9235827,92.0585,565.0000000000546,,313.381,313.946,1001433
N1,bridge,AZIZNAGOR BOX CULVERT,21.9179119605128,92.0597362988034,2.0,A,313.946,313.948,1001434
N1,link,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",21.9235827,92.0585,18.000000000029104,,313.948,313.966,1001435
N1,link,Box culvert,21.9177216,92.0597778,176.4999999999759,,313.966,314.1425,1001436
N1,bridge,AZIZ NOGAR BOX CULVERT,21.9167591663366,92.0599899313531,3.0,A,314.1425,314.1455,1001437
N1,link,Box culvert,21.9177216,92.0597778,123.49999999997863,,314.1455,314.269,1001438
N1,link,Box culvert,21.9160833,92.0601389,146.99999999999136,,314.269,314.416,1001439
N1,link,"Cox,s Bazar 76 km",21.9148333,92.0604722,84.00000000000318,,314.416,314.5,1001440
N1,bridge,AZIZ NAGOR 1,21.9140727206278,92.0605472089686,4.0,A,314.5,314.504,1001441
N1,link,"Cox,s Bazar 76 km",21.9148333,92.0604722,134.9999999999909,,314.504,314.639,1001442
N1,link,Box culvert,21.9128611,92.0606667,365.4000000000224,,314.639,315.00440000000003,1001443
N1,bridge,AZIZ NAGOR 2,21.909622912133,92.0605661266144,9.2,A,315.00440000000003,315.0136,1001444
N1,link,Box culvert,21.9128611,92.0606667,136.39999999998054,,315.0136,315.15,1001445
N1,link,Box culvert,21.9083889,92.0605278,270.00000000003865,,315.15,315.42,1001446
N1,link,"Cox,s Bazar 75 km",21.9059444,92.0609167,307.9999999999927,,315.42,315.728,1001447
N1,link,Road to Lama(Z1007),21.9031667,92.0611667,564.9999999999977,,315.728,316.293,1001448
N1,link,"Cox,s Bazar 74 km",21.8969997,92.0612222,62.99999999998818,,316.293,316.356,1001449
N1,link,Road to Toitong (Z1124),21.89646793301105,92.06108684571824,638.1799999999771,,316.356,316.99418,1001450
N1,bridge,HARBHANG CHOR,21.8910236519337,92.0597010756906,13.64,A,316.99418,317.00782,1001451
N1,link,Road to Toitong (Z1124),21.89646793301105,92.06108684571824,9.180000000014843,,317.00782,317.017,1001452
N1,link,Box culvert,21.8908886,92.0596667,281.99999999998226,,317.017,317.299,1001453
N1,link,"Cox,s Bazar 73 km",21.8883886,92.0600833,806.350000000009,,317.299,318.10535,1001454
N1,bridge,GHOIL MARA BOX CULVERT,21.8812215213685,92.0590015447779,9.3,A,318.10535,318.11465000000004,1001455
N1,link,"Cox,s Bazar 73 km",21.8883886,92.0600833,17.349999999964894,,318.11465000000004,318.132,1001456
N1,link,Box culvert,21.8810271,92.0589722,178.99999999997362,,318.132,318.311,1001457
N1,link,Cox's Bazar 72 km,21.879416,92.0590833,483.49999999999227,,318.311,318.79449999999997,1001458
N1,bridge,HARBANG,21.8751197401574,92.0591098413385,3.0,A,318.79449999999997,318.7975,1001459
N1,link,Cox's Bazar 72 km,21.879416,92.0590833,21.500000000003183,,318.7975,318.819,1001460
N1,link,Box culvert,21.874916,92.0591111,500.99999999997635,,318.819,319.32,1001461
N1,link,Info.Missing,21.8704993,92.0591389,867.5000000000068,,319.32,320.1875,1001462
N1,bridge,HARBANG,21.8628351415656,92.0594848712238,3.0,A,320.1875,320.19050000000004,1001463
N1,link,Info.Missing,21.8704993,92.0591389,36.4999999999327,,320.19050000000004,320.227,1001464
N1,link,Box culvert,21.8625,92.0595,93.00000000001774,,320.227,320.32,1001465
N1,link,Km post missing,21.8616389,92.0596111,164.79999999995698,,320.32,320.48479999999995,1001466
N1,bridge,HARBANGCHORA,21.8599725797297,92.0601907085585,56.4,A,320.48479999999995,320.5412,1001467
N1,bridge,Harbang Chora Bridge,21.8599725797297,92.0601907085585,56.2,C,320.4849,320.5411,1001468
N1,link,Km post missing,21.8616389,92.0596111,0.7999999999697138,,320.5412,320.542,1001469
N1,link,Bridge start,21.8597222,92.0602778,59.00000000002592,,320.542,320.601,1001470
N1,link,Bridge end,21.8592222,92.0604444,696.8499999999835,,320.601,321.29785,1001471
N1,bridge,ALIPUR BOX CULVERT,21.8529287900552,92.0609576198894,14.3,A,321.29785,321.31215000000003,1001472
N1,link,Bridge end,21.8592222,92.0604444,12.849999999957618,,321.31215000000003,321.325,1001473
N1,link,"Cox,s Bazar 69 km",21.85275,92.0609722,21.000000000015007,,321.325,321.346,1001474
N1,link,Box culvert,21.8526111,92.0609722,188.94999999997708,,321.346,321.53495,1001475
N1,bridge,HARBANG,21.8508595323144,92.0609491344978,2.1,A,321.53495,321.53705,1001476
N1,link,Box culvert,21.8526111,92.0609722,37.94999999996662,,321.53705,321.575,1001477
N1,link,Box culvert,21.8505,92.0609444,764.9999999999864,,321.575,322.34,1001478
N1,link,"Cox,s Bazar 68 km",21.8441386,92.0628056,157.75000000002137,,322.34,322.49775,1001479
N1,bridge,HAR BAG BOX CULVERT,21.8429700741784,92.0635984638497,4.5,A,322.49775,322.50225,1001480
N1,link,"Cox,s Bazar 68 km",21.8441386,92.0628056,50.74999999999363,,322.50225,322.553,1001481
N1,link,Box culvert,21.842583,92.0638611,268.49999999996044,,322.553,322.82149999999996,1001482
N1,bridge,HAR BAG BOX CULVERT,21.8403935683229,92.0649325472049,3.0,A,322.82149999999996,322.8245,1001483
N1,link,Box culvert,21.842583,92.0638611,50.499999999999545,,322.8245,322.875,1001484
N1,link,Box culvert,21.8399719,92.0651389,482.00000000002774,,322.875,323.357,1001485
N1,link,"Cox,s Bazar 67 km",21.8363052,92.067416,254.099999999994,,323.357,323.6111,1001486
N1,bridge,ATKOTA,21.8341033152866,92.0682735910828,15.8,A,323.6111,323.62690000000003,1001487
N1,link,"Cox,s Bazar 67 km",21.8363052,92.067416,44.09999999995762,,323.62690000000003,323.671,1001488
N1,link,Box culvert,21.8336663,92.0684438,170.99999999999227,,323.671,323.842,1001489
N1,link,Road to Paharchaanda(Z1125),21.8322216,92.0689993,482.00000000002774,,323.842,324.324,1001490
N1,link,Cox's Bazar 66 km,21.8280827,92.0712771,3.3500000000117325,,324.324,324.32735,1001491
N1,bridge,AKOTA BAZAR BOX CULVERT,21.8280258214285,92.0713035547619,7.3,A,324.32735,324.33465,1001492
N1,link,Cox's Bazar 66 km,21.8280827,92.0712771,249.34999999999263,,324.33465,324.584,1001493
N1,bridge,BODOI TOLA RCC GIDER BRIDGE,21.8257831806122,92.0723466282313,46.0,A,324.584,324.63000000000005,1001494
N1,bridge,Bodoitola Bridge,21.8257831806122,92.0723466282313,45.0,C,324.58450000000005,324.6295,1001495
N1,link,Bridge start,21.8256938,92.0723882,35.99999999994452,,324.63000000000005,324.666,1001496
N1,link,Bridge end,21.8252771,92.0725549,480.80000000004475,,324.666,325.14680000000004,1001497
N1,bridge,BODAITALI BOX CULVERT,21.8211428750483,92.0740201388781,12.4,A,325.14680000000004,325.1592,1001498
N1,link,Bridge end,21.8252771,92.0725549,23.79999999999427,,325.1592,325.183,1001499
N1,link,Box culvert,21.8208882,92.0741104,149.0000000000009,,325.183,325.332,1001500
N1,link,Cox's Bazar 65km,21.8195271,92.0741382,151.00000000001046,,325.332,325.483,1001501
N1,bridge,BODOITOLI BOX CULVERT,21.8181692602209,92.0739442353591,14.0,A,325.483,325.497,1001502
N1,link,Cox's Bazar 65km,21.8195271,92.0741382,15.99999999996271,,325.497,325.513,1001503
N1,link,Box culvert,21.8179716,92.073916,831.0000000000173,,325.513,326.344,1001504
N1,link,Cox.s Bazar 64 km,21.8119444,92.0776382,843.9999999999941,,326.344,327.188,1001505
N1,link,Road to Paharchanda(Z1002),21.8045278,92.077166,117.00000000001864,,327.188,327.305,1001506
N1,bridge,BANIYAR CHORA,21.8034238025641,92.0772322128205,14.0,A,327.305,327.319,1001507
N1,link,Road to Paharchanda(Z1002),21.8045278,92.077166,24.999999999977263,,327.319,327.344,1001508
N1,link,Bridge start,21.8031389,92.0772493,14.999999999986358,,327.344,327.359,1001509
N1,link,Bridge end,21.8030278,92.0772771,10.000000000047748,,327.359,327.369,1001510
N1,link,"Cox,s Bazar 63 km",21.8029167,92.0772771,992.999999999995,,327.369,328.362,1001511
N1,link,"Cox,s Bazar 62 km",21.7941941,92.0783882,711.7000000000075,,328.362,329.07370000000003,1001512
N1,bridge,NOL BELA-1 BOX CULVERT,21.787854008387,92.0788540064516,20.6,A,329.07370000000003,329.0943,1001513
N1,link,"Cox,s Bazar 62 km",21.7941941,92.0783882,42.70000000002483,,329.0943,329.137,1001514
N1,link,Box culvert,21.7873886,92.0788882,33.50000000000364,,329.137,329.1705,1001515
N1,bridge,NOL BELA BOX CULVERT,21.786997484,92.0789493159999,21.0,A,329.1705,329.19149999999996,1001516
N1,link,Box culvert,21.7873886,92.0788882,45.500000000060936,,329.19149999999996,329.237,1001517
N1,link,Box culvert,21.7864997,92.0790271,137.9999999999768,,329.237,329.375,1001518
N1,link,"Cox,s Bazar 61 km",21.7853052,92.079166,116.90000000004375,,329.375,329.49190000000004,1001519
N1,bridge,NOLBELA BOX CULVERT,21.7841953311111,92.0792425355555,14.2,B,329.49190000000004,329.5061,1001520
N1,link,"Cox,s Bazar 61 km",21.7853052,92.079166,48.900000000003274,,329.5061,329.555,1001521
N1,link,Box culvert,21.7836941,92.0792771,819.0000000000168,,329.555,330.374,1001522
N1,link,"Cox,s Bazar 60 km",21.7782493,92.0840552,79.99999999998408,,330.374,330.454,1001523
N1,link,Box culvert,21.7776382,92.0843886,224.9999999999659,,330.454,330.679,1001524
N1,link,Box culvert,21.7758049,92.0851108,195.00000000005002,,330.679,330.874,1001525
N1,link,Intersection with Z1126,21.7737216,92.0840552,49.14999999994052,,330.874,330.92314999999996,1001526
N1,bridge,DIDDA BAZAR BOX CULVERT,21.7735339222222,92.0839144733333,15.7,A,330.92314999999996,330.93885,1001527
N1,link,Intersection with Z1126,21.7737216,92.0840552,70.15000000001237,,330.93885,331.009,1001528
N1,link,Box culvert,21.7732771,92.0837219,100.00000000002274,,331.009,331.10900000000004,1001529
N1,bridge,MATHAMUHURI BRIDGE,21.7715943354948,92.0821099546075,300.0,C,331.10900000000004,331.409,1001530
N1,bridge,Mathamuhuri Bridge,21.7715943354948,92.0821099546075,294.15,D,331.11192500000004,331.406075,1001531
N1,link,Bridge start,21.7711938,92.0816382,228.00000000000864,,331.409,331.637,1001532
N1,link,Bridge end,21.7693327,92.079416,428.9999999999736,,331.637,332.066,1001533
N1,link,Road to Tuabazar (Z1127),21.7664722,92.0767771,236.00000000004684,,332.066,332.302,1001534
N1,link,Km post missing,21.7646389,92.075916,574.9999999999886,,332.302,332.877,1001535
N1,link,Road to Badarkhali (R172),21.7596389,92.0764993,552.9999999999973,,332.877,333.43,1001536
N1,link,"Cox,s Bazar 57 km",21.7546944,92.0770271,1002.0000000000095,,333.43,334.432,1001537
N1,link,"Cox,s Bazar 56 km",21.7466386,92.080916,755.3499999999644,,334.432,335.18735,1001538
N1,bridge,BANDI BAZAR BOX CULVERT,21.7401466184971,92.0826243745664,9.3,B,335.18735,335.19665000000003,1001539
N1,link,"Cox,s Bazar 56 km",21.7466386,92.080916,100.34999999999172,,335.19665000000003,335.297,1001540
N1,link,Box culvert,21.7392497,92.0828604,75.99999999996498,,335.297,335.373,1001541
N1,bridge,KUMARIKOOL BOX CULVERT,21.7385629191489,92.0831876319149,14.0,A,335.373,335.387,1001542
N1,link,Box culvert,21.7392497,92.0828604,50.99999999998772,,335.387,335.438,1001543
N1,link,Cox's Bazar 55 km,21.738083,92.0834163,50.99999999998772,,335.438,335.489,1001544
N1,link,Box culvert,21.7376386,92.0834719,562.4000000000251,,335.489,336.0514,1001545
N1,bridge,PASIYAKALI BOX CULVERT,21.7326068595588,92.0837488330882,5.2,A,336.0514,336.05659999999995,1001546
N1,link,Box culvert,21.7376386,92.0834719,112.40000000003647,,336.05659999999995,336.169,1001547
N1,link,Box culvert,21.7315827,92.0838052,48.60000000002174,,336.169,336.2176,1001548
N1,bridge,PASIYAKALI (2),21.7309878314917,92.0838156441988,38.8,A,336.2176,336.25640000000004,1001549
N1,bridge,Pasiyakali Bridge,21.7309878314917,92.0838156441988,38.4,C,336.2178,336.25620000000004,1001550
N1,link,Box culvert,21.7315827,92.0838052,93.59999999998081,,336.25640000000004,336.35,1001551
N1,link,Bridge start,21.7299993,92.083833,38.99999999998727,,336.35,336.389,1001552
N1,link,Bridge end,21.7296382,92.083833,69.00000000001683,,336.389,336.458,1001553
N1,link,"Cox,s Bazar 54 km",21.7290271,92.0838608,554.6999999999684,,336.458,337.0127,1001554
N1,bridge,HASIRUGIGI,21.7240739341074,92.083544148476,12.6,A,337.0127,337.0253,1001555
N1,link,"Cox,s Bazar 54 km",21.7290271,92.0838608,121.69999999997572,,337.0253,337.147,1001556
N1,link,Box culvert,21.7229438,92.0834719,163.0000000000109,,337.147,337.31,1001557
N1,link,Road to Alikadam(Z1005),21.7215549,92.0830827,148.00000000002456,,337.31,337.458,1001558
N1,link,Cox's Bazar 53km,21.7204716,92.0822493,419.9999999999591,,337.458,337.878,1001559
N1,link,Pipe Culvert,21.7169438,92.0824993,612.9999999999995,,337.878,338.491,1001560
N1,link,"Cox,s Bazar 52 km",21.7120833,92.0821104,361.6000000000099,,338.491,338.8526,1001561
N1,bridge,CHOHAJANYA (1),21.7092513759013,92.0806750603415,12.8,A,338.8526,338.86539999999997,1001562
N1,link,"Cox,s Bazar 52 km",21.7120833,92.0821104,152.60000000000673,,338.86539999999997,339.018,1001563
N1,link,Box culvert,21.7080278,92.0800549,489.00000000003274,,339.018,339.507,1001564
N1,link,"Cox,s Bazar 51 km",21.7040556,92.0788604,136.3499999999931,,339.507,339.64335,1001565
N1,bridge,CHOHAJANIYA (2),21.7028300370967,92.0786456251612,9.3,A,339.64335,339.65265000000005,1001566
N1,link,"Cox,s Bazar 51 km",21.7040556,92.0788604,164.34999999995625,,339.65265000000005,339.817,1001567
N1,link,Box culvert,21.7013611,92.0783882,697.9999999999791,,339.817,340.515,1001568
N1,link,Cox's Bazar 50km,21.6957497,92.0805827,1012.0000000000005,,340.515,341.527,1001569
N1,link,Cox's Bazar 49km,21.6868608,92.0800827,1000.0,,341.527,342.527,1001570
N1,link,Cox's Bazar 48 km,21.678416,92.0770827,213.19999999997208,,342.527,342.74019999999996,1001571
N1,bridge,JASJARI BRIDGE,21.676279289928,92.0768074748201,59.6,A,342.74019999999996,342.7998,1001572
N1,bridge,Polia Fari Bridge,21.676279289928,92.0768074748201,58.57,C,342.74071499999997,342.799285,1001573
N1,link,Cox's Bazar 48 km,21.678416,92.0770827,144.2000000000121,,342.7998,342.944,1001574
N1,link,Bridge start,21.6747493,92.0766104,61.99999999995498,,342.944,343.006,1001575
N1,link,Bridge end,21.6742216,92.0765549,230.0000000000182,,343.006,343.236,1001576
N1,bridge,DULAHAJARA (SAFARI PARK),21.6721049602836,92.0763992531915,14.0,A,343.236,343.25,1001577
N1,link,Bridge end,21.6742216,92.0765549,178.99999999997362,,343.25,343.429,1001578
N1,link,Box culvert,21.6704438,92.0762771,34.00000000004866,,343.429,343.463,1001579
N1,link,"Cox,s Bazar 47 km",21.6695549,92.0760549,96.00000000000364,,343.463,343.559,1001580
N1,link,Road to Garzania (Z1130),21.6688327,92.0759438,648.2499999999618,,343.559,344.20725,1001581
N1,bridge,DULAHAJARA CULVERT,21.6629404415143,92.075071645953,3.5,A,344.20725,344.21075,1001582
N1,link,Road to Garzania (Z1130),21.6688327,92.0759438,114.24999999996999,,344.21075,344.325,1001583
N1,link,Box culvert,21.6618889,92.074916,143.0000000000291,,344.325,344.468,1001584
N1,link,"Cox,s Bazar 46 km",21.6606111,92.0750827,35.799999999994725,,344.468,344.5038,1001585
N1,bridge,DULAHAJAR BRIDGE,21.6600543017045,92.0751025664772,54.4,A,344.5038,344.5582,1001586
N1,bridge,Dulahajar Bridge,21.6600543017045,92.0751025664772,54.03,C,344.503985,344.558015,1001587
N1,link,"Cox,s Bazar 46 km",21.6606111,92.0750827,85.8000000000061,,344.5582,344.644,1001588
N1,link,Bridge start,21.6590556,92.0751382,55.999999999983174,,344.644,344.7,1001589
N1,link,Bridge end,21.653,92.0751382,783.9999999999918,,344.7,345.484,1001590
N1,link,"Cox,s Bazar 45 km",21.6518056,92.0737771,77.49999999998636,,345.484,345.56149999999997,1001591
N1,bridge,BOYRAGIR KHIL,21.6508560658227,92.0735619202531,61.0,C,345.56149999999997,345.6225,1001592
N1,bridge,Boyragir Khil Bridge,21.6508560658227,92.0735619202531,60.03,C,345.561985,345.622015,1001593
N1,link,"Cox,s Bazar 45 km",21.6518056,92.0737771,98.50000000000136,,345.6225,345.721,1001594
N1,link,Bridge start,21.6497219,92.0733049,62.00000000001182,,345.721,345.783,1001595
N1,link,Bridge end,21.6491941,92.0733049,17.99999999997226,,345.783,345.801,1001596
N1,link,Box culvert,21.649083,92.0733049,107.75000000001,,345.801,345.90875,1001597
N1,bridge,PAGOLARIBIL,21.6480847609561,92.0733292227091,4.5,A,345.90875,345.91325,1001598
N1,link,Box culvert,21.649083,92.0733049,138.75000000001592,,345.91325,346.052,1001599
N1,link,Box culvert,21.6468052,92.0733604,447.00000000000273,,346.052,346.499,1001600
N1,link,"Cox,s Bazar 44 km",21.6428608,92.0732216,1017.9999999999723,,346.499,347.517,1001601
N1,link,"Cox,s Bazar 43 km",21.634833,92.0770271,1028.00000000002,,347.517,348.545,1001602
N1,link,"Cox,s Bazar 42 km",21.6259716,92.0773882,546.2749999999801,,348.545,349.091275,1001603
N1,bridge,KHUTAKHALI,21.6225351880109,92.0737034768392,1.45,B,349.091275,349.092725,1001604
N1,link,"Cox,s Bazar 42 km",21.6259716,92.0773882,186.27500000002328,,349.092725,349.279,1001605
N1,link,Box culvert,21.6213604,92.0724438,266.00000000001955,,349.279,349.545,1001606
N1,link,Cox's Bazar 41km,21.6197771,92.0705271,191.3499999999999,,349.545,349.73635,1001607
N1,bridge,khutakhali bazar,21.618376660401,92.0691713375939,45.3,B,349.73635,349.78165,1001608
N1,bridge,Khutakhali Bazar Bridge,21.618376660401,92.0691713375939,44.55,A,349.73672500000004,349.781275,1001609
N1,link,Cox's Bazar 41km,21.6197771,92.0705271,162.35000000000355,,349.78165,349.944,1001610
N1,link,Bridge start,21.617166,92.0679993,50.99999999998772,,349.944,349.995,1001611
N1,link,Bridge end,21.6167771,92.0678049,58.99999999996908,,349.995,350.054,1001612
N1,link,"Z1131, Kutakhali-Maheshkhali",21.6150556,92.0667771,115.0000000000091,,350.054,350.169,1001613
N1,link,"Cox,s Bazar 40 km",21.61225,92.0652222,140.0000000000432,,350.169,350.309,1001614
N1,link,Box culvert,21.610086825,92.06399479375,179.99999999994998,,350.309,350.489,1001615
N1,link,Box culvert,21.6073056,92.0624167,181.5000000000282,,350.489,350.6705,1001616
N1,bridge,FULCHARI (NEWPARA),21.6065189670012,92.0623070695106,7.0,A,350.6705,350.67749999999995,1001617
N1,link,Box culvert,21.6073056,92.0624167,309.9000000000842,,350.67749999999995,350.98740000000004,1001618
N1,bridge,FULCHARI (NEWPARA),21.6051753127979,92.0621198087829,5.2,A,350.98740000000004,350.9926,1001619
N1,link,Box culvert,21.6073056,92.0624167,293.40000000001965,,350.9926,351.286,1001620
N1,link,"Cox,s Bazar 39 km",21.6039167,92.0619444,57.00000000001637,,351.286,351.343,1001621
N1,link,Box culvert,21.603029505025123,92.061920540201,280.3499999999417,,351.343,351.62334999999996,1001622
N1,bridge,FULCHARI CULVERT,21.5985935301507,92.061801241206,9.3,A,351.62334999999996,351.63265,1001623
N1,link,Box culvert,21.603029505025123,92.061920540201,51.35000000001355,,351.63265,351.684,1001624
N1,link,Box culvert,21.5977219,92.0617778,372.99999999999045,,351.684,352.057,1001625
N1,bridge,FULCHARI BAZAR,21.5960736973421,92.0614095408637,14.0,A,352.057,352.071,1001626
N1,link,Box culvert,21.5977219,92.0617778,214.999999999975,,352.071,352.286,1001627
N1,link,Cox's Bazar 38km,21.5951108,92.0611944,81.99999999999363,,352.286,352.368,1001628
N1,link,Box culvert,21.59379884019608,92.06161870980392,272.30000000002974,,352.368,352.6403,1001629
N1,bridge,NAPITE KHALI CULVERT,21.5894309740196,92.0630313509804,1.4,A,352.6403,352.6417,1001630
N1,link,Box culvert,21.59379884019608,92.06161870980392,52.300000000002456,,352.6417,352.694,1001631
N1,link,Box culvert,21.588583,92.0633056,465.74999999995725,,352.694,353.15975,1001632
N1,bridge,NAPITE KHALI,21.5876028,92.0649047857142,4.5,C,353.15975,353.16425,1001633
N1,link,Box culvert,21.588583,92.0633056,33.749999999997726,,353.16425,353.198,1001634
N1,link,"Cox,s Bazar 37 km",21.5875274,92.0650278,100.00000000002274,,353.198,353.298,1001635
N1,link,Box culvert,21.5861941,92.0650278,168.00000000000637,,353.298,353.466,1001636
N1,link,Box culvert,21.584833,92.0652222,226.74999999998136,,353.466,353.69275,1001637
N1,bridge,EAST NAPITL KHAL BOX CULVERT,21.5830741250341,92.0657158465116,2.5,A,353.69275,353.69525000000004,1001638
N1,link,Box culvert,21.584833,92.0652222,501.7499999999586,,353.69525000000004,354.197,1001639
N1,link,Cox's Bazar 36 km,21.5791938,92.0668049,129.0000000000191,,354.197,354.326,1001640
N1,link,Box culvert,21.5769993,92.0697216,406.7999999999756,,354.326,354.7328,1001641
N1,bridge,NAEK KHALI BOX CULVERT,21.5744075162901,92.0707446712247,12.4,A,354.7328,354.74519999999995,1001642
N1,link,Box culvert,21.5769993,92.0697216,421.8000000000188,,354.74519999999995,355.167,1001643
N1,link,"Cox,s Bazar 35 km",21.5717216,92.0718049,694.0000000000168,,355.167,355.861,1001644
N1,link,Box Culvert,21.564,92.0702493,326.0000000000218,,355.861,356.187,1001645
N1,link,"Cox,s Bazar 34 km",21.5629444,92.0700271,69.25000000001091,,356.187,356.25625,1001646
N1,bridge,KHODIA BARI PRIMARY BOX CULVERT,21.5623201688888,92.0698139251851,9.5,A,356.25625,356.26575,1001647
N1,link,"Cox,s Bazar 34 km",21.5629444,92.0700271,56.24999999997726,,356.26575,356.322,1001648
N1,link,Box Culvert,21.5618056,92.0696382,120.9999999999809,,356.322,356.443,1001649
N1,link,Box Culvert,21.5608333,92.0692771,71.59999999998945,,356.443,356.5146,1001650
