,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
7623,Truck41280,1002011.0,D,11.2,5297.0,5329.48820823682,32.48820823682029,132
7624,Truck41281,1002011.0,D,11.2,5302.0,5345.890014220768,43.89001422076726,132
7625,Truck41282,1002011.0,D,11.2,5307.0,5353.020735668224,46.020735668223594,132
7626,Truck41283,1002011.0,D,11.2,5312.0,5341.3916385583725,29.391638558372627,132
7627,Truck41284,1002011.0,D,11.2,5317.0,5337.398212479928,20.398212479927516,132
7628,Truck41285,1002011.0,D,11.2,5322.0,5377.37675539775,55.376755397749506,132
7629,Truck41286,1002011.0,D,11.2,5327.0,5347.716261800143,20.716261800142817,132
7630,Truck41287,1002011.0,D,11.2,5332.0,5356.146408818649,24.146408818649753,132
7631,Truck41288,1002011.0,D,11.2,5337.0,5369.028375605493,32.028375605493466,132
7632,Truck41289,1002011.0,D,11.2,5342.0,5360.838835638341,18.838835638341248,132
7633,Truck41290,1002011.0,D,11.2,5347.0,5368.203842192665,21.203842192665686,132
7634,Truck41291,1002011.0,D,11.2,5352.0,5398.298369819891,46.298369819891604,132
7635,Truck41292,1002011.0,D,11.2,5357.0,5399.467237649248,42.46723764924846,132
7636,Truck41293,1002011.0,D,11.2,5362.0,5408.339042261735,46.33904226173494,132
7637,Truck41294,1002011.0,D,11.2,5367.0,5384.288447951353,17.288447951352794,132
7638,Truck41295,1002011.0,D,11.2,5372.0,5429.57520784901,57.57520784901001,132
7639,Truck41296,1002011.0,D,11.2,5377.0,5416.131064461102,39.13106446110224,132
7640,Truck41297,1002011.0,D,11.2,5382.0,5400.561020034555,18.561020034555877,132
7641,Truck41298,1002011.0,D,11.2,5387.0,5446.91469325548,59.9146932554804,132
7642,Truck41299,1002011.0,D,11.2,5392.0,5411.353723538101,19.353723538101335,132
7643,Truck41300,1002011.0,D,11.2,5397.0,5414.07330412889,17.07330412889082,132
7644,Truck41301,1002011.0,D,11.2,5402.0,5442.433548000332,40.43354800033209,132
7645,Truck41302,1002011.0,D,11.2,5407.0,5428.302579718002,21.30257971800173,132
7646,Truck41303,1002011.0,D,11.2,5412.0,5439.974985745693,27.974985745692628,132
7647,Truck41304,1002011.0,D,11.2,5417.0,5450.12115584278,33.12115584278018,132
7648,Truck41305,1002011.0,D,11.2,5422.0,5453.494566398578,31.4945663985784,132
7649,Truck41306,1002011.0,D,11.2,5427.0,5465.0191190232235,38.01911902322358,132
7650,Truck41307,1002011.0,D,11.2,5432.0,5480.552548153517,48.55254815351675,132
7651,Truck41308,1002011.0,D,11.2,5437.0,5480.695961647237,43.695961647236885,132
7652,Truck41309,1002011.0,D,11.2,5442.0,5482.832553770577,40.83255377057658,132
7653,Truck41310,1002011.0,D,11.2,5447.0,5463.449703857571,16.449703857570867,132
7654,Truck41311,1002011.0,D,11.2,5452.0,5497.3355016100095,45.33550161000984,132
7655,Truck41312,1002011.0,D,11.2,5457.0,5480.622910325361,23.622910325360888,132
7656,Truck41313,1002011.0,D,11.2,5462.0,5520.015133070067,58.01513307006754,132
7657,Truck41314,1002011.0,D,11.2,5467.0,5483.176236092865,16.176236092864993,132
7658,Truck41315,1002011.0,D,11.2,5472.0,5515.84154931644,43.841549316440265,132
7659,Truck41316,1002011.0,D,11.2,5477.0,5535.781205952573,58.78120595257309,132
7660,Truck41317,1002011.0,D,11.2,5482.0,5536.8391717007335,54.83917170073355,132
7661,Truck41318,1002011.0,D,11.2,5487.0,5504.404645953828,17.404645953827615,132
7662,Truck41319,1002011.0,D,11.2,5492.0,5546.678787852751,54.67878785275106,132
7663,Truck41320,1002011.0,D,11.2,5497.0,5519.211396009627,22.211396009626654,132
7664,Truck41321,1002011.0,D,11.2,5502.0,5524.511622152033,22.511622152033112,132
7665,Truck41322,1002011.0,D,11.2,5507.0,5527.434455653989,20.434455653989303,132
7666,Truck41323,1002011.0,D,11.2,5512.0,5558.358030106117,46.35803010611721,132
7667,Truck41324,1002011.0,D,11.2,5517.0,5572.07109901491,55.07109901490968,132
7668,Truck41325,1002011.0,D,11.2,5522.0,5559.305179757896,37.305179757896845,132
7669,Truck41326,1002011.0,D,11.2,5527.0,5567.742578772726,40.742578772725864,132
7670,Truck41327,1002011.0,D,11.2,5532.0,5560.059088234792,28.059088234792455,132
7671,Truck41328,1002011.0,D,11.2,5537.0,5562.967345815039,25.96734581503914,132
7672,Truck41329,1002011.0,D,11.2,5542.0,5560.586127840879,18.586127840879662,132
7673,Truck41330,1002011.0,D,11.2,5547.0,5585.397687899171,38.39768789917102,132
7674,Truck41331,1002011.0,D,11.2,5552.0,5602.683551815898,50.68355181589733,132
7675,Truck41332,1002011.0,D,11.2,5557.0,5589.180980031693,32.18098003169369,132
7676,Truck41333,1002011.0,D,11.2,5562.0,5616.370648816756,54.370648816756585,132
7677,Truck41334,1002011.0,D,11.2,5567.0,5618.812383165187,51.81238316518778,132
7678,Truck41335,1002011.0,D,11.2,5572.0,5631.5696021855065,59.5696021855069,132
7679,Truck41336,1002011.0,D,11.2,5577.0,5616.372524254081,39.37252425408161,132
7680,Truck41337,1002011.0,D,11.2,5582.0,5640.192482027027,58.192482027026585,132
7681,Truck41338,1002011.0,D,11.2,5587.0,5603.268796145151,16.268796145150734,132
7682,Truck41339,1002011.0,D,11.2,5592.0,5644.601554006537,52.6015540065376,132
7683,Truck41340,1002011.0,D,11.2,5597.0,5637.108606944614,40.108606944613754,132
7684,Truck41341,1002011.0,D,11.2,5602.0,5640.458096450954,38.45809645095403,132
7685,Truck41342,1002011.0,D,11.2,5607.0,5629.259693490283,22.25969349028329,132
7686,Truck41343,1002011.0,D,11.2,5612.0,5634.003063757053,22.003063757052452,132
7687,Truck41344,1002011.0,D,11.2,5617.0,5644.745683512228,27.745683512228513,132
7688,Truck41345,1002011.0,D,11.2,5622.0,5637.944288467976,15.94428846797596,132
7689,Truck41346,1002011.0,D,11.2,5627.0,5686.5498065587535,59.54980655875337,132
7690,Truck41347,1002011.0,D,11.2,5632.0,5666.519812083873,34.51981208387286,132
7691,Truck41348,1002011.0,D,11.2,5637.0,5663.415713072178,26.415713072177567,132
7692,Truck41349,1002011.0,D,11.2,5642.0,5686.9590473803555,44.95904738035537,132
7693,Truck41350,1002011.0,D,11.2,5647.0,5698.388368688337,51.38836868833762,132
7694,Truck41351,1002011.0,D,11.2,5652.0,5701.960362240214,49.96036224021367,132
7695,Truck41352,1002011.0,D,11.2,5657.0,5685.422860576692,28.42286057669233,132
7696,Truck41353,1002011.0,D,11.2,5662.0,5718.680277345121,56.68027734512128,132
7697,Truck41354,1002011.0,D,11.2,5667.0,5724.825967111858,57.825967111857295,132
7698,Truck41355,1002011.0,D,11.2,5672.0,5709.622319419945,37.62231941994483,132
7699,Truck41356,1002011.0,D,11.2,5677.0,5710.400530482341,33.400530482341196,132
7700,Truck41357,1002011.0,D,11.2,5682.0,5704.956413962953,22.95641396295316,132
