,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration
1897,Truck138,1000055,A,27.5,908,934.6553396935346,26.655339693534607
1898,Truck142,1000048,A,6.1,908,927.1500560191737,19.15005601917364
1899,Truck147,1000046,A,9.3,908,918.8956003112214,10.895600311221418
1900,Truck154,1000035,A,6.3,908,927.0292404670871,19.0292404670871
1901,Truck26,1000248,C,6.5,909,925.0630548248549,16.063054824854976
1902,Truck37,1000235,C,16.5,909,936.2610206361129,27.261020636112903
1903,Truck97,1000208,B,24.5,909,948.8594386537001,39.859438653700096
1904,Truck141,1000051,A,27.5,909,943.2750215360008,34.27502153600091
1905,Truck149,1000055,A,27.5,909,938.4624365376917,29.46243653769166
1906,Truck1,1000392,A,27.9,910,942.108952092851,32.10895209285104
1907,Truck62,1000224,C,23.1,910,931.9005440438774,21.90054404387743
1908,Truck81,1000216,C,1408.8,910,1044.1802836543259,134.1802836543258
1909,Truck155,1000035,A,6.3,910,929.2561433997784,19.256143399778406
1910,Truck35,1000275,B,28.9,911,939.3709288035424,28.3709288035424
1911,Truck76,1000212,A,8.4,911,924.2487770411291,13.248777041129024
1912,Truck89,1000186,A,9.1,911,927.36949812409,16.369498124089954
1913,Truck137,1000055,A,27.5,911,948.7825178905069,37.782517890506966
1914,Truck180,1000022,C,397.0,911,1035.1134056560647,124.1134056560648
1915,Truck29,1000235,C,16.5,912,966.798511788709,54.79851178870896
1916,Truck78,1000216,C,1408.8,912,1014.4297819471036,102.42978194710358
1917,Truck23,1000248,C,6.5,913,929.6169499073922,16.616949907392176
1918,Truck39,1000235,C,16.5,913,945.9090970604764,32.90909706047637
1919,Truck109,1000212,A,8.4,913,928.1815562689172,15.181556268917259
1920,Truck119,1000167,B,26.3,913,933.0652488075849,20.065248807584855
1921,Truck158,1000046,A,9.3,913,926.4584129028889,13.458412902888892
1922,Truck163,1000035,A,6.3,913,932.1096943802353,19.109694380235318
1923,Truck80,1000208,B,24.5,914,951.159327355654,37.15932735565398
1924,Truck136,1000055,A,27.5,914,952.2164974962262,38.21649749622618
1925,Truck17,1000364,C,22.85,915,943.378280149781,28.378280149780927
1926,Truck102,1000140,A,5.6,915,932.0136815021468,17.013681502146788
1927,Truck108,1000208,B,24.5,915,945.9117660952529,30.911766095252926
1928,Truck181,1000022,C,397.0,916,1030.7100310783621,114.71003107836218
1929,Truck59,1000235,C,16.5,917,957.6854499775962,40.68544997759628
1930,Truck75,1000212,A,8.4,917,935.3594042244587,18.35940422445868
1931,Truck87,1000208,B,24.5,917,950.5885831557607,33.58858315576067
1932,Truck145,1000046,A,9.3,917,931.694062785468,14.694062785468006
1933,Truck44,1000248,C,6.5,918,937.8102859713663,19.810285971366298
1934,Truck86,1000212,A,8.4,918,930.5449525499861,12.54495254998605
1935,Truck96,1000186,A,9.1,918,931.2044407346011,13.204440734601093
1936,Truck126,1000055,A,27.5,918,963.2361269723664,45.23612697236634
1937,Truck133,1000055,A,27.5,918,936.5468739162217,18.54687391622164
1938,Truck34,1000248,C,6.5,919,930.637349232406,11.637349232405994
1939,Truck88,1000186,A,9.1,919,933.2314496248982,14.231449624898232
1940,Truck93,1000208,B,24.5,919,971.418116140915,52.418116140915046
1941,Truck98,1000186,A,9.1,919,931.9311205350742,12.931120535074275
1942,Truck147,1000048,A,6.1,919,931.7283897392944,12.72838973929439
1943,Truck148,1000046,A,9.3,919,931.1624912089802,12.162491208980256
1944,Truck95,1000208,B,24.5,920,938.6386652800683,18.638665280068306
1945,Truck85,1000186,A,9.1,921,932.8547529780803,11.854752978080379
1946,Truck99,1000186,A,9.1,921,938.9181536172811,17.918153617281078
1947,Truck150,1000051,A,27.5,921,946.0662709918853,25.06627099188531
1948,Truck156,1000035,A,6.3,921,933.9473781678355,12.94737816783546
1949,Truck182,1000022,C,397.0,921,1084.2201443382676,163.22014433826752
1950,Truck0,1000364,C,22.85,922,976.0090421388695,54.009042138869496
1951,Truck2,1000364,C,22.85,922,974.6197188841697,52.61971888416979
1952,Truck79,1000216,C,1408.8,922,1038.3587856741558,116.3587856741558
1953,Truck134,1000105,A,89.75,922,982.0961792852728,60.09617928527276
1954,Truck139,1000055,A,27.5,922,940.4549922731205,18.45499227312057
1955,Truck140,1000051,A,27.5,922,943.9547775088906,21.95477750889062
1956,Truck146,1000046,A,9.3,922,940.8315413212987,18.831541321298694
1957,Truck153,1000046,A,9.3,922,938.6346822797095,16.63468227970958
1958,Truck45,1000236,C,16.5,923,980.2836415252278,57.28364152522779
1959,Truck83,1000208,B,24.5,923,947.4958200172276,24.49582001722767
1960,Truck101,1000174,A,29.83,923,950.4308076247662,27.43080762476615
1961,Truck152,1000051,A,27.5,923,967.4079722520029,44.40797225200286
1962,Truck25,1000287,B,3.0,924,940.8742472853712,16.874247285371236
1963,Truck10,1000364,C,22.85,925,970.1105728797793,45.11057287977931
1964,Truck13,1000248,C,6.5,925,936.0498148360334,11.049814836033422
1965,Truck19,1000275,B,28.9,925,969.3733787978539,44.37337879785393
1966,Truck94,1000208,B,24.5,925,956.991108319802,31.99110831980201
1967,Truck113,1000140,A,5.6,925,938.8439756738461,13.843975673846149
1968,Truck151,1000046,A,9.3,925,938.1468071314112,13.146807131411148
1969,Truck160,1000035,A,6.3,925,943.3201064246805,18.320106424680432
1970,Truck14,1000287,B,3.0,926,941.3324053305732,15.332405330573224
1971,Truck24,1000236,C,16.5,926,959.77061251157,33.77061251156996
1972,Truck183,1000022,C,397.0,926,1039.4102930877962,113.41029308779608
1973,Truck31,1000275,B,28.9,927,979.3141739351944,52.31417393519439
1974,Truck41,1000236,C,16.5,927,961.7055225057204,34.705522505720396
1975,Truck76,1000216,C,1408.8,927,1050.2237809407034,123.22378094070325
1976,Truck103,1000174,A,29.83,927,960.1949217852765,33.19492178527646
1977,Truck158,1000048,A,6.1,927,945.4454118115134,18.44541181151335
1978,Truck36,1000318,C,23.1,928,946.7805277166623,18.780527716662267
1979,Truck142,1000051,A,27.5,928,970.9500710234264,42.95007102342642
1980,Truck154,1000046,A,9.3,929,939.6907797700892,10.690779770089243
1981,Truck157,1000035,A,6.3,929,939.0442107914631,10.04421079146311
1982,Truck15,1000287,B,3.0,930,940.2368677818579,10.236867781857848
1983,Truck22,1000287,B,3.0,931,948.8541224956923,17.8541224956923
1984,Truck47,1000224,C,23.1,931,962.0307931981666,31.030793198166645
1985,Truck84,1000212,A,8.4,931,949.498861006909,18.498861006909024
1986,Truck89,1000208,B,24.5,931,964.0397640145079,33.03976401450794
1987,Truck109,1000216,C,1408.8,931,1060.8702165283942,129.87021652839417
1988,Truck155,1000046,A,9.3,931,946.9105902910541,15.910590291054065
1989,Truck184,1000022,C,397.0,931,1009.5726130800766,78.57261308007665
1990,Truck8,1000318,C,23.1,932,989.4492729852859,57.44927298528589
1991,Truck51,1000235,C,16.5,932,958.7465557536855,26.746555753685463
1992,Truck90,1000212,A,8.4,932,948.9878257693605,16.987825769360462
1993,Truck145,1000048,A,6.1,932,950.894640567429,18.89464056742895
